T,E
56.52391653837993,True
62.35159258072066,True
509.28964511077686,False
60.2908393940133,False
149.51087982791537,True
30.966027898674902,True
148.78015783235907,False
92.52477338982864,True
90.38235727620852,True
28.866854933329517,True
29.15082432710313,False
29.470151372377803,True
30.49502097552584,False
1174.083678821613,True
30.037986282980032,True
60.401526660904786,True
31.337578321117117,True
120.19757593627766,True
873.4600547384599,True
73.81100905417263,True
134.4033374290313,True
2600.21539839032,False
155.34485952410648,False
117.08588986036598,True
32.078951855407055,False
149.26526238469984,False
28.22443793157215,False
1189.6250082580955,True
73.37263228710353,False
30.195402276296765,True
395.25653848334196,True
2032.5850902469433,False
539.5483743968858,True
14.261933349096706,False
30.673966448400428,True
18.50699171909481,False
1201.6657844083209,False
47.87044460342523,True
58.59626670420383,False
29.955622074398967,False
31.63159996903291,False
414.78692359643804,False
529.7641560754917,True
28.07484533958263,False
1035.9533158719732,True
479.41075244202165,True
1823.0301063915706,True
200.91012102779354,True
317.6227581640427,True
90.02454798684833,True
24.423624161567133,False
692.5750417873672,True
382.4160555613045,True
29.213234631813332,False
1481.9126045154087,False
704.7075637900365,True
28.961486209138975,True
194.88164430717262,False
288.6355830916604,False
31.959776823645385,True
58.05165549627123,True
76.3689116083565,True
28.562314173361155,True
119.5938413977045,False
62.00576208523608,False
28.28474665909703,False
59.3534255833145,True
645.6861969830597,False
150.7617535518349,True
90.37539851100226,True
16.364640864396456,False
958.9313748683071,False
313.2145000385791,True
115.41779692525259,True
158.43817447047715,True
151.84461785118435,True
29.034126402912957,True
62.46472451981519,True
118.69005281446428,False
60.95193793208848,False
32.073712739071794,False
1262.6001456821143,True
91.3750126395549,True
334.126278168936,True
163.9942257856624,False
60.6390403278174,True
749.5046465776333,True
88.5018505713718,False
117.32515120996212,True
2188.1758479178825,True
61.48726927211163,False
420.4247760696587,True
553.2047950173247,False
95.43155525026334,False
32.287109179048535,False
29.265856966058223,True
798.812152100487,False
88.68216457079365,True
0.1537358491765172,True
2053.2469690087464,False
148.17383785524345,True
92.47386070617,True
32.40126047425528,False
355.2619108246928,True
14.247583888553892,False
260.7182009270666,False
24.88661360190424,False
59.39917401886674,False
30.372116688798766,True
30.65965698067487,True
680.2622725340158,False
32.277328851217966,False
29.481184440600032,False
28.191956791844433,False
102.4053041639592,True
235.9083765727364,False
31.42430525552857,False
1121.3499735838873,True
32.33787987730689,True
30.522078929281008,False
148.5069655408873,True
31.638611710784637,True
901.0171393954065,False
30.27079787159191,True
945.9196247372258,False
10.575904582279785,True
640.9133015432244,False
635.922422567605,True
7.254647614600136,True
146.77932785268754,False
3409.166311941784,True
136.03024708872482,False
31.142722979540682,True
138.27726106121395,False
431.5595848637359,False
59.129966153947116,False
902.2247792339687,False
151.63695087357573,True
651.9587566676353,True
3277.6527901243844,True
247.29377608563541,True
1455.5234207976316,True
1518.6860620285674,False
1411.7437038917167,True
961.0412389490714,True
30.857436856636365,True
28.377527131424536,True
31.189457045670494,True
32.3448561306321,False
60.79539427349783,False
728.0032575149924,False
717.2657871014911,False
31.42648600161855,False
30.868718305515376,False
312.8103449170618,True
62.692528661438914,True
32.814221994676465,False
160.66628606407684,False
117.96302188532493,False
60.62729199974702,False
88.85616472941261,False
549.2968217997941,False
425.3007482247608,False
13.969643858989343,False
59.86204256403313,True
22.644661299882834,True
61.849620084823286,True
29.076303442734467,False
19.145795760328216,True
62.193076123522935,False
39.05337204561768,True
32.34730961934042,False
60.57045143281781,False
1031.4275861035312,False
3.3719551118858053,False
45.79492673114906,True
44.6189119880803,False
62.182168096411985,True
213.32017840718976,True
1754.739149120707,True
463.0754194966577,False
89.67208338131476,True
91.1258738133434,True
616.5561854291193,False
91.74850006341556,True
45.97431374038945,True
1004.8667930536408,False
312.2484297089851,False
1605.221151442954,False
796.9374508695325,True
107.24474748310081,False
284.63536847322484,True
2019.255355036492,False
440.6577539713162,False
361.54809464068796,False
122.86571809159737,False
29.88847100027103,False
58.806956624155006,True
515.3938638555213,False
29.4238702233274,False
30.35689651164651,True
1569.270637152898,True
433.33675149745716,True
32.66884087433735,False
1990.3617115113163,True
30.597318892596615,True
28.135803045213017,True
751.6681487272759,False
118.27599286235659,False
521.0225992517599,True
479.987275961792,True
1262.4165960172863,False
368.4339279850394,True
28.724690165115486,True
516.6348293564506,True
245.96979187902963,True
84.64390145673502,False
101.4195122477787,True
463.4770345564719,True
367.4858491974274,True
90.42121550753447,True
30.505581876729874,False
2085.3134137774337,False
500.22920858027624,False
1365.8972244147953,False
642.879175664619,True
89.75310357252421,True
287.3113337131189,True
1869.3682917061765,False
596.715670988975,False
270.82076475764273,True
1033.3808155140816,True
32.72296388170144,False
31.938532946151888,True
58.35527006846759,False
97.88918934927854,False
163.99453543532655,True
309.7241365899543,False
117.9804420613358,False
28.212321429403467,True
1.3342441439607822,False
29.1774403244467,False
347.15264955730726,False
245.22168040729719,True
719.6838650733515,True
149.26069540142143,False
992.1650570905002,False
63.869301902798256,True
32.91943546746089,False
7.738687413750223,False
376.0193932861698,True
32.5500434388038,False
3.677635569434773,False
29.73396622740457,False
26.313693458611997,False
92.25992665982373,False
32.416023821060776,False
61.275408926000914,False
36.14150822719322,True
306.82454973011795,True
819.5403029742129,True
7.878116503370133,True
152.57569706026723,True
554.578755617533,True
89.6257224696395,True
152.28052982878282,False
56.05244351920008,True
11.483775921684149,False
505.2289458933011,True
146.96835158631936,True
62.1834000215891,True
1468.2348720307652,True
150.69973112869093,True
30.395760626916275,False
2900.0389168931974,False
2162.822749210184,True
88.82161551760666,False
59.65656793109161,False
